document_id,main_category,sub_category
09399,hep-ph,
05806,astro-ph,EP
02416,cond-mat,supr-con
00323,math,AP
00358,hep-ph,
01457,math,DG
02188,astro-ph,SR
08783,math,DS
01080,cs,CV
02119,cs,NI
10130,cs,LG
10303,cond-mat,soft
00595,cond-mat,mes-hall
01964,nucl-th,
05377,math,AG
02617,astro-ph,HE
09401,math,LO
01958,hep-ex,
09988,physics,comp-ph
00701,cond-mat,str-el
06433,math,DG
09411,math,GR
00821,quant-ph,
10106,cond-mat,mes-hall
00003,physics,flu-dyn
02893,math,CO
03786,math,AP
03235,cs,IT
04061,astro-ph,HE
03778,hep-th,
00205,physics,med-ph
04208,hep-th,
06875,astro-ph,HE
10315,cond-mat,stat-mech
01537,math,FA
07724,gr-qc,
06101,physics,pop-ph
01727,math,DG
07892,cs,CV
01125,cond-mat,str-el
01742,cond-mat,mes-hall
03393,physics,gen-ph
00459,math,DG
10117,cs,CR
01446,cs,CV
09362,q-fin,PR
03408,math,AT
03323,hep-th,
01854,astro-ph,HE
10115,quant-ph,
02600,astro-ph,CO
08411,math,AP
07005,cs,DB
02347,math,GR
05847,physics,flu-dyn
09453,physics,atom-ph
01869,physics,soc-ph
00123,math-ph,
04974,physics,app-ph
08550,math,CO
10588,cs,NI
10461,math,PR
05505,math-ph,
10096,astro-ph,CO
03532,cond-mat,str-el
09127,math,RA
01409,physics,gen-ph
00719,cond-mat,str-el
07935,cond-mat,mtrl-sci
00309,cond-mat,quant-gas
05673,q-fin,MF
03329,stat,ML
02166,physics,ins-det
04307,eess,SP
10433,cs,IT
02443,physics,plasm-ph
05183,math-ph,
04182,math,RA
04083,hep-th,
08670,math,CA
08836,cond-mat,supr-con
05195,math,CO
00097,math,AC
04314,cs,CV
07499,eess,IV
05295,cs,SI
09943,hep-ph,
08803,math,DS
01324,astro-ph,EP
05961,astro-ph,HE
08033,physics,ed-ph
05707,cs,AI
01181,physics,app-ph
04928,cs,LG
06269,math,GR
02875,cs,IT
00025,cs,CR
03308,math,DS
09335,cs,LG
01926,hep-th,
01911,math,GT
05131,physics,app-ph
00403,math-ph,
07842,cond-mat,mtrl-sci
04944,astro-ph,HE
08677,quant-ph,
03687,cs,IT
02812,math,AT
09035,physics,flu-dyn
03845,cond-mat,mtrl-sci
07554,math,SG
09987,cs,CC
05217,astro-ph,EP
00753,stat,ML
00659,cond-mat,stat-mech
07358,q-fin,RM
06484,cs,SY
02887,quant-ph,
01719,physics,class-ph
01849,cs,CV
02654,math,CO
09026,cs,ET
04801,cs,DS
02932,math,GR
02943,cond-mat,mes-hall
03274,astro-ph,SR
01144,astro-ph,EP
06877,math,ST
04482,cs,SE
10342,cs,CV
06427,math,AT
06303,physics,app-ph
04823,physics,comp-ph
07230,cs,CV
08829,cs,AI
04134,cs,AI
01786,astro-ph,CO
06067,hep-ph,
05430,hep-ph,
10458,nucl-th,
04044,math-ph,
06175,nucl-th,
08175,cs,AI
03547,astro-ph,IM
03964,cs,IT
09360,cs,CV
07104,stat,AP
01220,stat,ME
03379,cs,IT
07383,math,NT
01127,cond-mat,str-el
09858,q-bio,NC
05622,cond-mat,mtrl-sci
02405,math,CO
02553,cs,IT
05269,cs,CV
00167,math,MG
00441,cs,GR
10012,physics,gen-ph
07488,quant-ph,
05067,math,AP
02273,gr-qc,
07085,math,NA
07271,quant-ph,
07638,math,CO
01261,astro-ph,SR
08125,math,QA
06217,cond-mat,mtrl-sci
07788,physics,plasm-ph
08546,hep-th,
05041,econ,EM
08977,cond-mat,stat-mech
03632,physics,soc-ph
09632,q-bio,NC
02523,math,GN
06737,math,OC
08764,cs,SE
04468,physics,data-an
03390,math,NA
07034,math,AG
00365,cs,DS
09085,math,GN
07729,cs,AI
00161,gr-qc,
10123,stat,ML
06318,math,SG
03312,astro-ph,GA
06486,math,DS
05190,hep-ex,
09835,cond-mat,soft
08945,astro-ph,CO
08328,physics,optics
06541,cs,DC
01515,physics,app-ph
08593,math,NT
10170,astro-ph,GA
08009,astro-ph,IM
07351,stat,AP
06032,astro-ph,SR
09116,cs,SI
04078,physics,chem-ph
01931,math-ph,
03307,cond-mat,mtrl-sci
01892,astro-ph,GA
01270,cs,IT
02469,math,PR
00979,math,NT
03587,gr-qc,
00645,cond-mat,stat-mech
10464,physics,pop-ph
02113,math,AG
10029,cond-mat,soft
05145,math,RT
09566,cond-mat,soft
09063,cs,IT
08663,cond-mat,mtrl-sci
01577,q-bio,NC
07500,cond-mat,supr-con
01909,astro-ph,EP
05839,astro-ph,HE
01895,astro-ph,SR
02912,math,AP
00735,math,AT
02883,math-ph,
06308,math,GT
00989,math,CA
02122,physics,flu-dyn
08445,eess,SP
00001,physics,pop-ph
02765,cs,CV
07765,stat,AP
03700,cond-mat,mes-hall
09246,math,FA
02798,cs,NI
03980,physics,ins-det
08314,quant-ph,
02126,math,CA
05296,math,DS
04851,cond-mat,other
09276,math,AP
04200,physics,acc-ph
08456,math,GR
08626,q-bio,QM
09591,math,CO
10000,cs,MA
00685,astro-ph,HE
09300,q-bio,NC
06172,cs,CL
05311,cond-mat,mes-hall
00122,gr-qc,
08705,math,CO
03085,astro-ph,GA
07745,math,OC
09356,cs,CV
01754,math,GT
04253,hep-ph,
00369,econ,EM
00036,cs,DB
01407,physics,gen-ph
05764,cs,CR
00306,cond-mat,supr-con
08482,astro-ph,EP
00442,cs,GR
04848,math,PR
04892,astro-ph,GA
07797,cond-mat,str-el
04830,hep-ph,
07811,astro-ph,IM
01784,math,AP
02803,physics,optics
05547,cond-mat,soft
04216,math,DG
07883,cs,CL
00096,physics,med-ph
04814,math,AP
06978,math,CA
10309,stat,AP
08185,cs,CR
06722,cond-mat,mes-hall
10043,cs,RO
09893,cs,CL
02891,astro-ph,CO
01040,physics,space-ph
06476,hep-ph,
10559,stat,ME
06130,math,AG
08672,nucl-th,
02259,math,OC
10091,cs,DM
08374,math,GR
00773,cond-mat,quant-gas
00939,cs,CV
06615,physics,chem-ph
05571,cond-mat,supr-con
08652,quant-ph,
09539,math,DS
06693,math,NA
06881,math,DG
03653,math,NT
06702,cs,IT
06401,cond-mat,supr-con
06766,cs,DB
07147,math,GM
08249,math,CO
00443,cs,IT
04815,cs,CV
04350,physics,chem-ph
01114,cs,AR
09800,math-ph,
05013,quant-ph,
03156,quant-ph,
08798,cond-mat,soft
00176,physics,bio-ph
06639,physics,chem-ph
03109,math,FA
05783,physics,plasm-ph
00807,astro-ph,GA
00950,math,AP
00430,astro-ph,SR
06462,hep-ph,
07611,math,NT
06826,physics,plasm-ph
04961,cs,CR
09791,physics,soc-ph
08703,math,NA
05619,hep-ex,
04372,cs,CR
01904,quant-ph,
05482,astro-ph,SR
08307,math,DG
06393,cs,SE
04812,physics,plasm-ph
08648,cs,DC
06772,math,PR
02686,cs,CV
00897,quant-ph,
09337,hep-th,
00588,cs,SI
00520,cond-mat,mtrl-sci
00125,hep-ph,
09830,quant-ph,
00515,cond-mat,stat-mech
09052,cond-mat,dis-nn
08432,physics,comp-ph
08089,astro-ph,CO
09869,physics,chem-ph
04389,astro-ph,HE
06302,cs,CV
08381,math,GR
06551,astro-ph,CO
09154,hep-ph,
02510,math,OA
03273,cond-mat,mtrl-sci
10057,physics,atom-ph
08714,physics,plasm-ph
06890,cond-mat,soft
06892,quant-ph,
00232,math,OC
09734,astro-ph,GA
01540,math,HO
05372,cs,AI
08064,cs,CR
01094,astro-ph,CO
04565,cs,CR
04165,math,AC
02176,physics,hist-ph
01336,math,CO
09354,cs,LG
07897,math,PR
08329,cs,CV
09182,physics,flu-dyn
00260,hep-th,
06023,eess,SP
06312,math,AG
09047,math,NA
01776,cond-mat,quant-gas
07518,cs,CR
03506,astro-ph,HE
04313,math,NA
09385,math,AG
09955,cs,AI
01536,nucl-ex,
07750,astro-ph,GA
10410,math,GR
03215,math,DS
08086,cond-mat,quant-gas
06770,math,NT
04170,cs,AI
04691,math,PR
05490,physics,comp-ph
04407,cs,LG
06525,hep-th,
03336,math,OC
07943,cond-mat,mes-hall
01068,astro-ph,IM
01006,math,PR
04587,stat,AP
01699,cs,IT
03703,cond-mat,mtrl-sci
08351,cs,NI
01623,cond-mat,mes-hall
08491,quant-ph,
01752,cs,IT
10155,hep-lat,
07719,hep-th,
05710,math,PR
02648,astro-ph,CO
06694,cs,CV
02159,math,DG
03314,cs,DC
03988,quant-ph,
01866,math,AT
02382,gr-qc,
02276,math,DG
04038,astro-ph,CO
09382,nucl-th,
03614,cs,MS
01202,physics,app-ph
06590,math,AT
02310,cs,IT
08395,physics,ins-det
04027,math,NA
02998,cond-mat,mtrl-sci
01237,cs,HC
09669,hep-th,
01611,astro-ph,HE
06886,cs,LO
08115,cs,CR
02044,math,CO
03079,cs,IT
00045,math,RT
07206,math,OC
08366,q-bio,NC
07564,cs,SY
05510,math,OA
00350,gr-qc,
03021,cond-mat,soft
05354,cond-mat,mes-hall
09128,cs,CV
05805,hep-ph,
01753,cond-mat,mtrl-sci
03457,math,OC
06988,math-ph,
04862,math,FA
01816,math,PR
01636,cond-mat,stat-mech
08702,stat,ML
01773,physics,atom-ph
01483,hep-th,
05946,cs,SI
09209,math,PR
06968,cs,IT
03908,math,GR
04713,math,AG
07791,cs,CV
08785,cond-mat,mes-hall
02200,cs,IR
07984,astro-ph,SR
10282,cs,IT
10164,nucl-th,
01793,cs,NI
07255,hep-th,
04891,cs,DB
08285,math,OC
03144,math,AP
02658,astro-ph,EP
07295,cond-mat,mes-hall
01494,astro-ph,CO
10456,cond-mat,soft
09619,cs,DB
06133,q-bio,SC
08964,astro-ph,EP
10408,cs,HC
01085,cs,NI
05171,cs,CV
06788,gr-qc,
07968,physics,med-ph
04969,astro-ph,CO
09008,cond-mat,mtrl-sci
01912,gr-qc,
02677,quant-ph,
07670,cond-mat,mes-hall
10355,cs,CV
03117,cond-mat,str-el
01738,cs,IT
02360,physics,ins-det
08155,math,OC
01936,astro-ph,GA
02726,cs,IT
05651,astro-ph,IM
08016,math,HO
06596,stat,AP
06013,math,CA
04557,hep-ph,
00484,eess,SP
01447,cond-mat,mes-hall
02905,hep-ph,
09072,cs,LO
03204,hep-th,
09651,eess,AS
09705,quant-ph,
09191,math,AG
02739,nucl-th,
10396,cs,CY
04752,cs,MM
05159,cs,LG
01370,math,CV
03536,math,DS
00336,physics,soc-ph
03040,astro-ph,SR
05438,cond-mat,str-el
04074,hep-ph,
05759,q-fin,RM
08988,cond-mat,supr-con
05701,math,NT
03665,physics,atom-ph
08192,hep-ph,
04492,math,OC
02861,quant-ph,
02934,math,FA
05858,hep-ph,
10339,cs,DS
08667,physics,flu-dyn
00544,quant-ph,
02042,cs,SI
02096,quant-ph,
04999,math,NA
10564,math,GT
02365,math,AP
07185,cs,HC
02557,physics,app-ph
00941,math,AP
02913,cs,IT
08914,math,NA
00434,stat,AP
10168,quant-ph,
04686,cs,DC
08771,cs,PL
01906,math,NT
08602,stat,AP
07557,hep-ph,
06667,physics,optics
08910,math,CO
04933,astro-ph,GA
01400,quant-ph,
05781,astro-ph,EP
04738,math,RT
01693,cs,CV
07235,math,AT
01981,gr-qc,
06466,math,CO
04527,math,DG
04116,astro-ph,HE
06149,gr-qc,
01692,math,AC
09067,physics,flu-dyn
10530,hep-ph,
04590,cs,CV
00216,cs,MA
08360,cs,CV
01212,eess,SP
06031,quant-ph,
09647,math,PR
06392,gr-qc,
00291,math,CO
07939,cs,CV
06973,math,NA
08490,math,CA
01382,math,AP
08407,cs,IT
03673,math,DS
00648,cond-mat,quant-gas
09170,math,RT
01416,physics,comp-ph
05077,math,RT
07267,astro-ph,HE
04140,astro-ph,CO
02202,cond-mat,mtrl-sci
10060,astro-ph,HE
06072,math,RT
09319,physics,comp-ph
07075,cond-mat,mtrl-sci
05076,cs,HC
00018,hep-ph,
00239,math,LO
00785,math,GT
08867,cs,CR
02114,math,AP
03936,astro-ph,IM
06448,cs,NI
10025,math,LO
10059,astro-ph,CO
03561,physics,gen-ph
04522,physics,flu-dyn
06441,quant-ph,
02945,physics,gen-ph
07164,hep-th,
06714,astro-ph,EP
09607,math,PR
01197,hep-ex,
02308,cs,IT
08786,math,FA
04517,math,PR
04225,cond-mat,mtrl-sci
00609,cs,NE
07446,eess,SP
09809,cs,DC
01087,cs,DC
02515,math,ST
02511,math,NA
03468,physics,ao-ph
04183,hep-lat,
00796,astro-ph,HE
04091,math,PR
02121,cs,CV
00901,math,AG
08388,cs,CV
10153,physics,space-ph
01619,math,NT
03310,cond-mat,mtrl-sci
00030,q-bio,QM
04712,physics,comp-ph
05332,nucl-ex,
08346,q-fin,PR
00177,math,AP
09166,eess,SP
00329,cs,LG
10347,math,DG
02898,astro-ph,IM
10141,math,OC
07212,astro-ph,GA
10449,math,AP
00779,cs,CY
05103,cond-mat,quant-gas
09978,cs,NI
07850,physics,optics
09804,cs,AI
05246,math-ph,
09984,cs,NI
01359,physics,data-an
09479,cs,DL
05628,math,DS
04328,astro-ph,GA
05375,math-ph,
10366,hep-th,
05379,quant-ph,
09595,math,AP
08707,cs,LO
05982,hep-ph,
07459,cs,CV
10125,math,PR
08955,hep-th,
04741,physics,flu-dyn
04519,math,FA
06967,math,DG
02069,cs,CR
02381,cs,CR
05580,hep-ex,
08402,gr-qc,
02142,math,LO
04346,cs,AI
08347,quant-ph,
02440,cs,CR
05387,cs,CV
06507,math,OC
03560,hep-ph,
07086,q-bio,PE
03460,cs,CL
03459,cs,GT
07702,cs,CR
01051,cs,CV
03293,cond-mat,supr-con
00145,cs,IT
04237,math,AP
09073,math,NA
06726,cs,AR
06634,math,ST
01905,astro-ph,HE
05457,cs,LG
03431,cs,CV
00029,math,CO
03813,cs,IT
03485,hep-ex,
02208,math,FA
01836,astro-ph,HE
01917,math,AP
02524,cond-mat,mtrl-sci
08756,cond-mat,mtrl-sci
05258,hep-ph,
02331,math,OC
00674,q-bio,CB
08336,cs,DB
07963,hep-th,
06397,cs,CV
04149,quant-ph,
03568,cond-mat,soft
08274,cs,IT
02232,math,NT
06472,math,DG
01059,cs,DS
08569,astro-ph,GA
09476,physics,optics
05038,cs,CV
06921,math,SG
00279,math,ST
08584,eess,SP
09848,q-bio,NC
08321,physics,geo-ph
09367,stat,ML
08979,cs,FL
00860,gr-qc,
00499,cond-mat,mes-hall
08782,math,CO
08260,math,AG
05654,math,PR
04231,hep-ex,
02241,cond-mat,mes-hall
05808,astro-ph,GA
08148,astro-ph,HE
00574,math,FA
00252,hep-ph,
01831,astro-ph,GA
05943,quant-ph,
05459,cs,CR
03296,gr-qc,
03442,gr-qc,
02530,math,PR
03597,cs,CR
05440,astro-ph,GA
06252,q-bio,BM
08309,math,FA
01280,nucl-th,
03055,math,CO
04987,cs,LG
06022,cs,IT
00042,quant-ph,
09138,math,ST
05861,stat,ME
02804,quant-ph,
06085,hep-ph,
05546,hep-ex,
10425,cs,RO
01687,cs,CV
00153,math,AC
08784,cond-mat,quant-gas
07386,cs,SI
10172,astro-ph,GA
06736,cs,IT
05118,cond-mat,mes-hall
07465,physics,app-ph
00359,hep-ex,
03044,gr-qc,
07361,cond-mat,mtrl-sci
05680,astro-ph,HE
08632,math,NT
03051,physics,plasm-ph
06567,math,OC
06559,cond-mat,stat-mech
02723,astro-ph,GA
10193,stat,ML
02599,cond-mat,mes-hall
06212,math,GN
03677,math,RT
04289,stat,ML
00104,math,AP
05065,math,AT
02692,math,GT
07448,cond-mat,quant-gas
07981,stat,ME
00140,math,FA
09432,astro-ph,SR
04013,cs,CV
07092,cs,NI
00575,math,FA
02411,cs,IR
05395,nlin,CD
01102,cs,CL
02747,cond-mat,mtrl-sci
03615,cs,CL
06768,stat,CO
00059,cs,CL
06828,cs,IT
03683,cond-mat,mes-hall
09951,physics,optics
02429,quant-ph,
03289,cond-mat,quant-gas
07083,cs,IT
08252,cs,CV
02847,math,OC
02953,cond-mat,mtrl-sci
08814,math,GT
01769,cs,CV
04942,hep-th,
02852,cs,AI
01597,physics,ins-det
01088,math,OC
05238,physics,app-ph
05412,cs,CV
00587,hep-ex,
09732,astro-ph,IM
01003,stat,ME
03137,cs,LG
05802,cs,SI
06593,cs,CV
04842,hep-ph,
04754,physics,atom-ph
10470,physics,atom-ph
04717,math,NT
01506,astro-ph,CO
09159,cs,DS
06552,cs,DL
02354,physics,comp-ph
09259,physics,optics
02519,math,CO
10534,physics,plasm-ph
07257,astro-ph,SR
02027,cs,CY
03389,gr-qc,
06000,hep-th,
08996,gr-qc,
06765,physics,acc-ph
03108,physics,comp-ph
09750,nucl-ex,
10044,astro-ph,SR
08180,physics,flu-dyn
00689,astro-ph,CO
08150,quant-ph,
06718,cs,IT
07789,cs,CY
00238,math,LO
07743,cs,IR
08442,math,FA
02992,math,AT
09829,physics,soc-ph
09690,cond-mat,mes-hall
06841,cs,IT
08014,math,NT
10394,math,MG
03647,math,NT
10601,cond-mat,soft
00501,math,CO
05963,math,CO
06932,astro-ph,IM
05531,cond-mat,mtrl-sci
01701,physics,flu-dyn
03398,hep-ph,
08753,quant-ph,
06200,math,DS
06140,cond-mat,soft
03202,quant-ph,
03251,nucl-ex,
07400,cs,IT
02672,cs,CY
08524,math,GT
09744,eess,SP
06927,hep-ph,
08900,math,CT
05096,cs,RO
10480,nucl-ex,
07426,cs,LG
04986,math,NA
05862,hep-ph,
09267,cond-mat,mtrl-sci
01199,astro-ph,EP
02127,hep-ex,
06880,astro-ph,GA
04644,cs,SE
10160,hep-ph,
01792,econ,EM
09020,math,RA
07798,quant-ph,
05019,hep-ph,
00633,math,AP
06439,cond-mat,mes-hall
00842,cond-mat,quant-gas
07224,hep-lat,
03143,stat,ML
05663,math,PR
02391,astro-ph,IM
08562,nucl-th,
07125,cond-mat,mes-hall
10310,astro-ph,HE
02864,astro-ph,GA
06801,cs,LG
02080,cs,NI
08641,cs,AI
01510,astro-ph,HE
04664,physics,app-ph
10316,cond-mat,supr-con
03015,astro-ph,HE
07353,cs,NE
07555,cs,CR
07636,math,DG
07524,math,QA
07339,cs,CV
05423,math,HO
06056,math,HO
01120,astro-ph,SR
08777,math,OC
09094,math,NA
04845,math,AG
07012,stat,ME
03282,nlin,CD
01718,hep-ph,
04110,stat,AP
04719,math,NT
05189,cs,IT
08842,math,RA
09863,math,GT
05394,cs,LG
09392,cs,CV
07763,astro-ph,SR
10361,math,CV
01639,hep-ph,
09762,cond-mat,soft
07938,q-bio,NC
01574,cs,IT
09896,cs,CL
02357,math,DG
09702,astro-ph,SR
00333,math,OC
07418,quant-ph,
05633,math,GN
01714,gr-qc,
04611,math,AG
03479,cond-mat,mtrl-sci
10014,physics,gen-ph
08731,math,NT
06912,math,NA
00876,math,PR
01279,cond-mat,str-el
05058,q-bio,MN
09604,physics,soc-ph
01886,astro-ph,CO
01357,cs,SI
05403,nucl-ex,
04294,cond-mat,mes-hall
00722,math,KT
04860,astro-ph,GA
06415,hep-ph,
06866,cs,NI
10543,cs,IT
08532,stat,AP
00326,hep-ph,
05031,gr-qc,
06761,cs,CV
00032,math,GT
03241,cond-mat,other
09966,math,AP
03325,astro-ph,CO
02209,cs,LG
03258,math,OC
03428,gr-qc,
05397,math,AG
04336,hep-th,
09346,cs,GT
06287,stat,ML
02184,physics,soc-ph
02721,astro-ph,IM
01943,astro-ph,HE
05155,cond-mat,mtrl-sci
00855,astro-ph,GA
00073,cond-mat,mes-hall
07785,stat,ME
05731,cs,DC
01867,math,SP
07721,astro-ph,SR
06143,math,PR
02163,cond-mat,mtrl-sci
08898,math,ST
10502,cs,FL
09588,cond-mat,soft
09743,math,FA
03305,physics,chem-ph
06513,astro-ph,EP
08609,astro-ph,CO
08021,cond-mat,mes-hall
02895,hep-ph,
04373,astro-ph,GA
01072,cs,IT
05626,math,DG
02491,math,AC
07424,cs,CV
02375,q-bio,BM
04353,physics,flu-dyn
10518,econ,EM
00875,math,NT
04453,cs,DC
02962,math,ST
10469,hep-ph,
01367,physics,bio-ph
05437,cond-mat,mtrl-sci
06660,astro-ph,GA
05895,cs,CV
08564,math,CO
09769,gr-qc,
00743,cs,MA
10246,hep-ph,
01311,astro-ph,SR
05329,math,AG
06398,math-ph,
05073,astro-ph,CO
06275,cs,CR
06337,physics,optics
03060,cond-mat,soft
06467,hep-ph,
03498,cond-mat,str-el
05074,cond-mat,supr-con
00152,stat,ME
05658,physics,atom-ph
06273,cond-mat,mes-hall
02028,cs,IT
09462,hep-ph,
04625,math,CA
01641,cs,IR
08068,hep-th,
07322,math,AG
01198,cs,CV
02669,astro-ph,HE
03697,astro-ph,CO
05634,math-ph,
06327,stat,ME
08957,physics,acc-ph
06810,cs,SE
05677,math,NT
07705,physics,chem-ph
03497,astro-ph,HE
05414,math,AG
01764,nucl-th,
00419,math,GN
00709,math,RA
09187,math-ph,
08404,physics,plasm-ph
10491,cs,IT
07712,cond-mat,mes-hall
03349,math,OC
04809,math,CO
01379,hep-ph,
01122,hep-th,
01810,stat,CO
03611,cs,NI
00159,eess,SP
10532,math,NA
00315,stat,ML
06271,cs,SE
04659,math,PR
09912,cond-mat,quant-gas
04260,cs,CV
05470,physics,acc-ph
06725,math,AT
04292,cond-mat,mes-hall
10212,cond-mat,soft
01106,math,CO
03624,hep-ph,
10270,cs,SE
00458,cond-mat,str-el
07595,q-fin,RM
04929,cs,LG
01484,astro-ph,SR
04520,cs,CV
10445,math,DG
05911,cs,MA
06186,astro-ph,HE
05094,physics,flu-dyn
00280,cs,NI
03586,cond-mat,mes-hall
06167,physics,ins-det
06458,hep-ph,
03768,cond-mat,supr-con
08825,cs,CY
01361,hep-ph,
09561,quant-ph,
03933,astro-ph,GA
08024,cs,HC
09711,gr-qc,
06983,cond-mat,mtrl-sci
09724,eess,SP
06447,cs,NI
02343,math,CT
02483,physics,comp-ph
05382,physics,flu-dyn
00700,math,GN
02350,quant-ph,
02417,astro-ph,IM
04240,hep-ph,
00977,math,PR
00373,cond-mat,mtrl-sci
03130,hep-lat,
04515,q-bio,NC
08010,q-bio,PE
03729,physics,ins-det
04421,cond-mat,supr-con
03447,math,AP
09925,math,AP
03488,quant-ph,
00839,hep-ph,
05679,math,CA
04923,cs,IT
01303,physics,soc-ph
01152,astro-ph,EP
08719,math,RT
06790,cs,CV
07388,cs,CV
05328,physics,comp-ph
05297,cs,RO
01667,cond-mat,mes-hall
10089,cond-mat,str-el
07317,cs,CC
06655,quant-ph,
09488,cs,DS
06992,hep-ex,
00802,stat,ME
00480,math,OC
05782,gr-qc,
09361,cs,SY
07009,cs,SE
04322,math,NA
10082,cs,SI
09430,cs,SI
02239,cs,DS
02117,cs,NI
09934,math,PR
03575,math,GR
00487,cond-mat,mes-hall
01253,cs,LG
04778,physics,data-an
02761,math,DS
07347,cs,IT
09584,cs,MA
00534,math,AG
09957,cond-mat,mes-hall
01223,astro-ph,EP
04477,math,AP
00067,astro-ph,GA
08929,stat,ME
01729,physics,optics
04548,cs,IT
05883,astro-ph,SR
04162,cond-mat,mes-hall
00656,math,DG
00321,math,QA
01568,cs,LO
02006,math,GN
08919,math,CO
09611,cond-mat,mes-hall
07422,math,NA
01941,cond-mat,mes-hall
07803,physics,chem-ph
07690,math,AG
09784,astro-ph,HE
04118,physics,plasm-ph
00149,math,PR
00612,physics,plasm-ph
05918,cs,CV
08428,math,DG
07078,cond-mat,mtrl-sci
08195,math,AC
04059,astro-ph,HE
07074,physics,app-ph
05518,math,NA
00818,cond-mat,mes-hall
10291,cs,AI
07778,astro-ph,IM
06834,hep-th,
06435,astro-ph,HE
01553,cond-mat,mes-hall
09069,hep-ph,
00940,quant-ph,
07870,hep-th,
08466,hep-ph,
10248,cond-mat,mes-hall
07541,cs,DS
06005,cond-mat,str-el
02956,physics,gen-ph
09516,math,CO
02958,econ,EM
04785,cond-mat,mes-hall
01942,math,AT
06654,math,LO
04970,math,CA
05502,astro-ph,HE
02328,cs,LG
09090,math,AG
09587,math,OA
02171,cs,CV
04620,nucl-th,
10239,cs,ET
03600,math,OC
05141,stat,ML
03723,hep-ph,
01817,cond-mat,dis-nn
07806,physics,geo-ph
01571,cs,CR
07678,math,NT
02607,cs,IR
06266,cond-mat,supr-con
10199,stat,ML
04494,cond-mat,mes-hall
05720,astro-ph,EP
06955,cond-mat,supr-con
02619,physics,ins-det
04794,hep-th,
00454,cs,CV
06776,cs,IT
05454,hep-th,
01488,hep-ex,
03470,cond-mat,soft
06814,stat,OT
04971,cs,DL
09572,math,MG
01972,cs,AI
07893,hep-ex,
02361,astro-ph,HE
10090,cs,IT
01640,physics,bio-ph
02846,math,DS
04672,econ,EM
09902,cond-mat,mtrl-sci
01496,hep-th,
03887,math,GR
06469,physics,app-ph
01314,cs,CR
07487,cs,IT
00767,math,OA
06468,math,DS
04837,cs,NI
06111,astro-ph,IM
08405,cs,CG
06724,eess,IV
02003,cs,ET
02947,physics,atm-clus
00098,cs,CV
04233,math,RT
01847,cs,CV
07904,quant-ph,
04562,cond-mat,soft
00780,math-ph,
06473,math,PR
06402,cs,DB
00452,cond-mat,mes-hall
00617,math,RA
02703,astro-ph,HE
08723,cs,LO
08380,math,AT
06860,q-fin,MF
07403,astro-ph,CO
03852,math,NA
03942,astro-ph,GA
07999,astro-ph,EP
09882,quant-ph,
07530,math,AT
10413,math,AG
08220,cond-mat,supr-con
05556,math,AG
10206,math,AP
05630,math,PR
00693,cs,CV
08659,astro-ph,SR
05953,physics,optics
03946,astro-ph,GA
04553,cs,SC
00198,quant-ph,
05738,physics,data-an
05886,astro-ph,SR
06080,astro-ph,GA
05678,cs,CV
09887,math,PR
04641,cs,DS
02228,math,NT
08091,math,FA
02283,math,NT
08730,cs,SE
07629,cond-mat,mtrl-sci
08418,physics,space-ph
06930,math,NA
04279,astro-ph,GA
02867,math,AP
05798,quant-ph,
01178,cond-mat,soft
03616,cs,IT
02457,cs,LO
05909,cs,PL
04935,cond-mat,str-el
07871,eess,IV
09336,math,AT
06256,cond-mat,quant-gas
08646,stat,ME
06383,cond-mat,mes-hall
05087,cond-mat,supr-con
07953,math,FA
08201,cond-mat,mtrl-sci
07199,hep-ph,
00808,astro-ph,CO
02894,cs,IT
05242,stat,ME
07784,q-fin,MF
01520,cond-mat,mtrl-sci
04273,math,AT
09234,math,GR
08467,eess,IV
05400,physics,soc-ph
07272,astro-ph,GA
02814,astro-ph,EP
01331,cs,CL
06664,cs,DL
08031,astro-ph,HE
07273,astro-ph,GA
09218,physics,comp-ph
08856,cs,SI
09636,cond-mat,mes-hall
00621,math,PR
09570,math,AP
08044,hep-th,
02574,math,PR
09060,cs,IT
04234,physics,acc-ph
04737,physics,plasm-ph
02612,cs,CR
09970,cond-mat,stat-mech
02030,math,FA
02701,cs,IT
00024,math,GN
00437,cond-mat,mes-hall
06157,astro-ph,SR
06419,math,OC
08949,cond-mat,dis-nn
04015,cs,GT
00171,cs,LG
10492,cs,SD
09806,math,DS
02806,cond-mat,mtrl-sci
10099,hep-ph,
01034,math,GT
09641,math,DG
01344,hep-th,
09393,nucl-th,
04863,physics,class-ph
03165,math,NT
08662,cond-mat,mtrl-sci
07274,cond-mat,quant-gas
07889,cs,LG
07882,math,PR
05324,math,DG
03674,physics,comp-ph
00338,cs,DM
00372,q-fin,MF
05937,cs,SE
10412,gr-qc,
09400,math,CO
02636,astro-ph,SR
05322,math,FA
04872,hep-th,
10045,quant-ph,
00069,physics,optics
06710,cs,CV
08367,hep-ph,
09384,physics,app-ph
09225,cs,LO
06171,cs,IT
08383,cs,SY
09417,hep-th,
04819,cs,AI
09950,cs,SY
00034,math,PR
07606,cs,LG
02610,cs,CR
00174,gr-qc,
06818,stat,ML
07335,physics,chem-ph
01241,math,AP
09249,astro-ph,SR
09999,physics,gen-ph
05638,physics,app-ph
08363,physics,ins-det
00814,cs,DM
00055,cs,CV
07668,cs,NE
08426,quant-ph,
06806,hep-ph,
