document_id,email_domain
document_id,email_address
09990,barc.gov.in
05730,gmail.com
08403,roma1.infn.it
01073,gmail.com
01073,acm.org
00787,gmail.com
00787,yahoo.com
04635,mun.ca
08285,163.com
08285,gmail.com
06876,cea.fr
06876,centralesupelec.fr
06876,cea.fr
06876,centralesupelec.fr
02991,wip.pcz.pl
02991,wip.pcz.pl
05134,eden.co.uk
09888,gmail.com
09888,gmail.com
07970,gmail.com
07970,research.jdvu.ac.in
07970,gmail.com
07970,gmail.com
06852,gmail.com
06852,gmail.com
05615,ics.forth.gr
05615,ics.forth.gr
05615,ics.forth.gr
01108,thesimpsons.com
01108,thesimpsons.com
10469,keio.jp
10201,hotmail.com
07539,gmail.com
07738,aip.de
01997,gmail.com
01997,ieee.org
08902,helmholtz-berlin.de
01347,gmail.com
09110,yahoo.fr
09110,yahoo.fr
09110,yahoo.fr
09110,outlook.com
09110,gmail.com
01318,mat.uniroma2.it
01318,dipmat.univpm.it
05167,pi.infn.it
05167,pi.infn.it
05167,one.univ
08352,hsu-hh.de
08472,gmail.com
01006,gmail.com
03043,nao.cas.cn
03527,wanadoo.fr
03527,yahoo.com.br
02785,163.com
02785,126.com
03557,gmail.com
00005,fos-bos-passau.de
07407,jamstec.go.jp
07407,jaxa.jp
05722,gmail.com
05722,ipm.ir
10132,nasa.gov
09800,math.cas.cz
00853,xxx.edu
00853,xxx.edu
00853,seznam.cz
00853,eznam.cz
02375,ifpan.edu.pl
06954,uon.edu.au
07511,mpq.mpg.de
05152,u-pec.fr
05620,institution.edu
06925,gmail.com
10603,temp.code.tex
10603,temp.code.tex
10603,temp.code.tex
05181,163.com
10242,microsoft.com
10242,microsoft.com
10242,microsoft.com
10242,microsoft.com
10242,microsoft.com
10242,chicagobooth.edu
09780,corporation.com
09780,affiliation.org
09780,prl.com
09780,affiliation.org
09780,consortium.net
02017,yeah.net
03745,kipt.kharkov.ua
10282,thesimpsons.com
10282,thesimpsons.com
06480,siam.org
06480,samsung.com
06480,samsung.com
05278,163.com
05278,upc.edu.cn
03665,qq.com
00455,ieee.org
01315,gmail.com
06535,protonmail.com
00241,gmail.com
06099,asc.rssi.ru
00827,mis.mpg.de
00827,mis.mpg.de
00827,gmail.com
00827,mis.mpg.de
00827,mis.mpg.de
00827,mis.mpg.de
07095,tu-braunschweig.de
01078,smh.ca
03989,mail.nih.gov
03236,gmail.com
01466,i1.org
08913,gmail.com
07312,cybergal.com
07312,cybergal.com
04724,gmail.com
04724,gmail.com
02367,thesimpsons.com
04832,gmail.com
09212,earthlink.net
09212,latextemplates.com
09212,2.40G
09212,1.60G
01490,gmail.com
07544,lip6.fr
00969,mail.ru
00969,innopolis.ru
00969,iis.nsk.su
00969,mail.ru
00969,iis.nsk.su
01734,pg.edu.pl
01734,wp.pl
05032,alibaba-inc.com
05032,alibaba-inc.com
04243,fgv.br
05595,taftschool.org
05595,taftschool.org
07454,foxmail.com
07454,yahoo.co.uk
07454,163.com
03309,gmail.com
08196,ibm.com
05272,teleport.com
05272,aps.org
10534,arcetri.astro.it
05060,iceht.forth.gr
05060,sfyris.net
07143,ipcms.unistra.fr
03727,icfo.eu
02488,bitp.kiev.ua
03253,mpi-inf.mpg.de
03253,imsc.res.in
02598,hust.edu.vn
02598,math.ac.vn
03133,agu.org
03861,outlook.com
06003,gmail.com
03939,gmail.com
05812,leicester.ac.uk
01183,gmail.com
01183,gmail.com
08434,bo.infn.it
08434,landau.ac.ru
08434,bo.infn.it
08434,bo.infn.it
08434,bo.infn.it
05590,wigner.mta.hu
10244,nagoya-u.jp
05089,huawei.com
08748,gmail.com
08748,gmail.com
03356,ibs.re.kr
03356,ibs.re.kr
03557,gmail.com
06945,bitp.kiev.ua
06945,bitp.kiev.ua
06945,gmail.com
06945,knu.ua
06945,lanl.gov
06945,knu.ua
06945,hzdr.de
01029,yahoo.com
01029,gmail.com
01029,gmail.com
08077,yahoo.fr
08077,gmail.com
01735,gmail.com
01735,gmail.com
01735,gmail.com
10118,gmail.com
10118,lewiner.org
02228,impan.pl
05619,desy.de
03915,gmail.com
03915,lncc.br
03915,lncc.br
03501,mpia.de
03501,hipparch.uheaven.space
09433,unimore.it
00377,acm.org
00377,hq.acm.org
00377,careerbuilder.com
00377,careerbuilder.com
00377,careerbuilder.com
00377,careerbuilder.com
01418,math.univ-paris-diderot.fr
01418,tu-dortmund.de
00417,gmail.com
00417,kashmiruniversity.ac.in
07378,uoh.cl
07344,gmail.com
06072,googlemail.com
00405,gmail.com
00405,gmail.com
00405,imsc.res.in
09341,163.com
09341,yahoo.com
02214,unit0.1
02380,isid.ac.in
02380,isid.ac.in
02380,gamil.com
02380,gmail.com
03646,ee.sharif.ir
03646,sharif.ir
10246,nagoya-u.jp
10246,nagoya-u.jp
05792,gmail.com
07167,sensor-view.com
09914,femto-st.fr
01855,cea.fr
00132,gmail.com
08367,cern.ch
08367,cern.ch
08367,gmail.com
10145,lanl.gov
03491,UGent.be
03491,UGent.be
01094,yahoo.com
01094,yahoo.com
01094,yahoo.com
00668,ieee.org
08995,scania.com
09194,gmail.com
09194,gmail.com
01767,johniacono.com
00121,mun.ca
00121,mun.ca
00121,mun.ca
00121,mun.ca
00121,hotmail.com
00121,thesimpsons.com
00121,mun.ca
00121,mun.ca
02561,math.cas.cz
02561,math.cas.cz
02561,math.cas.cz
02561,elsevier.com
00724,imag.com
00724,fictional.edu
00724,fictional.edu
01537,UGent.be
09735,cimat.mx
09735,gmail.com
07146,yahoo.com
09275,mpi-inf.mpg.de
07377,gmail.com
01743,unisalento.it
01743,le.infn.it
01743,le.infn.it
05900,osa.org
09430,hbku.edu.qa
06339,u-pem.fr
02002,gmail.com
05826,gmail.com
03675,connect.polyu.hk
03675,connect.polyu.hk
06455,math.cnrs.fr
04471,stu.yazd.ac.ir
04471,yazd.ac.ir
04471,mail.ipm.ir
04471,gmail.com
09281,zenuity.com
09254,ras.org.uk
06381,gmail.com
02495,163.com
00065,gaech.edu
00065,gmail.com
02189,gmail.com
04118,lnf.infn.it
04118,gmail.com
10541,gmail.com
08604,obspm.fr
03062,cea.fr
08630,cbpf.br
09675,galaxy.far.far.away
07208,smu.ca
07208,smu.ca
08850,idsia.ch
07593,google.com
07593,google.com
10405,iiap.res.in
08435,mdpi.com
08435,fqa.ub.edu
01952,gmail.com
01952,gmail.com
04745,informs.org
04745,gmail.com
02303,ieee-icassp2017.org
07754,mpim-bonn.mpg.de
07754,gmail.com
07508,uab.cat
01333,lpccaen.in2p3.fr
02338,gmail.com
04507,126.com
04507,163.com
03095,eso.org
03095,eso.org
09745,unimarconi.it
09745,unimarconi.it
09745,axp.mat.uniroma2.it
07768,gmail.com
05435,oato.inaf.it
03986,i1.org
00008,lanl.gov
00008,lanl.gov
03088,jlab.org
07006,jsrn.dk
06490,turing.ac.uk
08104,conicet.gov.ar
04786,gmail.com
04088,hotmail.fr
02395,cern.ch
09205,ir.isas.jaxa.jp
07256,kit.edu
07256,cern.ch
08842,hotmail.com
08842,gmail.com
05831,acm.org
05831,acm.org
05831,nikete.com
00642,yandex.ru
00642,inp.uz
09386,gmail.com
04720,dfki.de
05280,sunrise-setting.co.uk
08313,cimat.mx
08418,lnf.infn.it
02553,0.4
02358,gmail.com
06884,gmail.com
02457,corporation.com
02457,marysville-ohio.com
02457,affiliation.org
02457,researchlabs.org
02457,amesres.org
02457,prl.com
02457,affiliation.org
02457,consortium.net
03815,citi.sinica.edu.tw
03815,citi.sinica.edu.tw
03815,ieee.org
02177,gmail.com
02177,gmail.com
06965,ijcai-18.org
06965,gmail.com
06342,kias.re.kr
09221,gmail.com
09221,gmail.com
09221,gmail.com
09221,gmail.com
08484,qq.com
08484,qq.com
03544,uni-eszterhazy.hu
04164,gmail.com
09235,gmail.com
07998,126.com
05061,gmail.com
06598,mib.infn.it
00394,mail.utoronto.com
03557,gmail.com
05382,dlr.de
03016,mpim-bonn.mpg.de
03016,R-1.5em
06792,ijcai-18.org
00575,126.com
00575,126.com
09237,gmail.com
09237,gmail.com
09237,ku.de
09237,gmail.com
05150,pps.univ-paris-diderot.fr
05150,pps.univ-paris-diderot.fr
03054,gmail.com
03054,gmail.com
10603,tempdima-2.0
10028,gmail.com
06551,lam.fr
06551,lam.fr
05357,yahoo.co.in
05357,gmail.com
05357,yahoo.com
04158,oca.eu
08406,iitrpr.ac.in
08406,iitrpr.ac.in
08406,i1.org
08406,i2.org
00149,math.hr
08287,google.com
08287,gmail.com
08287,gmail.com
08287,gmail.com
00252,cern.ch
00252,barc.gov.in
03041,lanl.gov
03041,hyperjetfusion.com
01864,cmi.ac.in
08698,126.com
05895,i2.org
10226,arm.ac.uk
02953,gfz-potsdam.de
02953,gfz-potsdam.de
05855,siam.org
05855,gmail.com
05855,gmail.com
01478,ras.org.uk
01680,sina.com
01680,hebtu.edu.cn
04080,hwr-berlin.de
05380,imsc.res.in
05380,imsc.res.in
05380,math.tifr.res.in
01426,oca.eu
05960,163.com
08868,163.com
02826,ncra.tifr.res.in
03499,yandex.ru
03499,aims.ac.za
03318,gmail.com
03318,ee.iitd.ac.in
03318,ee.iitd.ac.in
03318,gmail.com
10216,yahoo.com
03679,fhi-berlin.mpg.de
00940,gmail.com
06934,gmail.com
08870,sina.com
01825,in.ibm.com
01825,cse.iitd.ac.in
08937,gmail.com
00777,yandex.ru
00777,gmail.com
01920,nao.ac.jp
08267,gmail.com
00451,autsubmit.com
00451,ieee.org
00451,ieee.org
06980,gmail.com
07123,cnrs-orleans.fr
10457,gmail.com
10457,gmail.com
01327,126.com
01280,ectstar.eu
01280,csic.es
05633,gmail.com
07024,umontpellier.fr
06289,adfa.edu.au
03350,wigner.mta.hu
09392,outlook.com
09392,i1.org
09392,i2.org
02090,pmfst.hr
00611,fnal.gov
00767,impan.pl
00767,impan.pl
06391,gmail.com
00102,i2r.a-star.edu.sg
02003,ee.iitd.ac.in
02265,research.att.com
09132,renyi.hu
08057,qipc.org
09262,ieee.org
00022,gmail.com
00022,bgphysics.eu
00022,yahoo.com
00022,gmail.com
00022,gmail.com
06346,is.mpg.de
00433,csfk.mta.hu
03335,roma2.infn.it.it
03335,inaf.it
04345,thesimpsons.com
05691,ch.sharif.edu
05691,sharif.edu
04303,gmail.com
09321,valeo.com
01268,microsoft.com
02746,yahoo.fr
02746,gmail.com
02746,gmail.com
02746,yahoo.fr
02746,gmail.com
02746,gmail.com
02746,gmail.com
08669,gmail.com
00498,tifr.res.in
00559,gmail.com
07031,uos.de
07031,uos.de
08699,cuhk.edu.cn
00016,ieee.org
05390,usherbrooke.ca
08907,sandia.gov
06327,toki.waseda.jp
03829,acm.org
00818,gmail.com
00818,gmail.com
00114,pq.cnpq.br
00114,gmail.com
06064,gmail.com
04343,tuta.io
06892,gmail.com
07990,impan.pl
07990,imj-prg.fr
09431,up.edu.ph
01079,inbox.ru
03693,mmj.pl
05218,cern.ch
05218,aims.ac.za
03248,fnal.gov
03248,uc.cl
05168,benocs.com
07072,ipmu.jp
07624,dkrz.de
07096,ieee.org
07420,gmail.com
00917,163.com
00917,126.com
00917,sina.com
07442,astro.cf.ac.uk
07442,astro.cf.ac.uk
04962,adaptcentre.ie
04962,email.address
05553,thatuniv.edu
10213,gmx.at
10213,gmx.at
06993,UGent.be
06993,UGent.be
04331,i1.org
04331,i2.org
04073,lbl.gov
08028,emails.bjut.edu.cn
08028,bjut.edu.cn
08028,emails.bjut.edu.cn
03920,gmail.com
03920,mail.mil
07674,gmail.com
04854,uniupo.it
04854,uniupo.it
04854,uniupo.it
06576,unifesp.br
04401,physics.iitd.ac.in
08908,gmail.com
08908,mi.ras.ru
08908,mail.ru
08908,mi.ras.ru
09667,sample.com
09667,sample.com
09667,sample.com
09667,sample.com
09667,sample.com
06507,kisters-bv.nl
05095,ericsson.com
04840,wias-berlin.de
01378,gmail.com
04688,subfig.sty
04688,pv.infn.it
01938,hotmail.com
06930,isima.fr
00399,rpbrent.com
00399,rpbrent.com
00399,gmail.com
00399,gmail.com
04211,thesimpsons.com
03684,aoni.waseda.jp
04958,gmail.com
04958,gmail.com
09524,gmail.com
09524,gmail.com
09524,gmail.com
09832,uef.fi
03722,iac.es
03722,oan.es
03722,iac.es
03722,iac.es
03722,esa.int
09395,gmail.com
05470,triumf.ca
05470,triumf.ca
04810,gmail.com
06137,bifi.es
08935,gmail.com
08935,mail.ru
08935,mail.ru
07262,mpa-garching.mpg.de
07262,jpl.nasa.gov
07262,asiaa.sinica.edu.tw
06025,gmail.com
01753,institution.edu
03235,eit.lth.se
06844,physics.unipune.ac.in
03980,lngs.infn.it
04896,impan.pl
10430,gmail.com
10430,gmail.com
10430,163.com
05550,gmail.com
03130,galaxy.net
03130,lanl.gov
05099,gmail.com
02863,mpp.mpg.de
02607,me.com
02607,acm.org
02411,cse.ust.com
07209,ieee.org
07209,huawei.com
09846,huawei.com
03944,mib.infn.it
03944,mib.infn.it
03944,mib.infn.it
02522,cern.ch
06408,acm.org
06408,hq.acm.org
06408,gmail.com
07090,joanneum.at
07665,gmail.com
07665,trutschnig.net
06278,uon.edu.au
01285,vumc.nl
06055,mpi-inf.mpg.de
06055,mpi-inf.mpg.de
06055,mpi-inf.mpg.de
06055,mpi-inf.mpg.de
06055,mpi-inf.mpg.de
06055,mpi-inf.mpg.de
05512,squareup.com
03092,gmail.com
04082,lal.in2p3.fr
07490,physics.iitd.ac.in
07490,xxx.xx
02862,musabirov.info
02862,musabirov.info
02862,musabirov.info
04104,gmail.com
04104,outlook.com
05678,gmail.com
00640,gmail.com
09812,gmail.com
09812,microsoft.com
09812,microsoft.com
09812,microsoft.com
09812,microsoft.com
00242,gmail.com
00242,mail.ru
00242,mail.ru
07720,lam.fr
03323,ufrb.edu.br
03323,gmail.com
01534,gmail.com
10439,gmail.com
03619,data61.csiro.au
08971,nasa.gov
08971,nasa.gov
09046,cmi.ac.in
00164,cqjtu.edu.cn
09751,mpi-hd.mpg.de
09751,mpi-hd.mpg.de
09751,mpi-hd.mpg.de
09751,mpi-hd.mpg.de
05521,ruby.kobe.u.ac.jp
05521,is.naist.jp
08624,i1.org
08624,i1.org
08624,i2.org
06501,inbox.ru
00466,gmail.com
00466,gmail.com
07453,mpa-garching.mpg.de
07453,mpa-garching.mpg.de
00951,yandex.ru
00951,gmail.com
08030,intel.com
08030,intel.com
08030,intel.com
08030,intel.com
08030,intel.com
08030,intel.com
07958,apctp.org
07958,yandex.ru
08578,ibioba-mpsp-conicet.gov.ar
08965,nbi.dk
04144,inria.fr
04144,inria.fr
04144,normalesup.org
04188,gmail.com
02792,engr.orst.edu
02792,servotechinc.com
01473,fe.infn.it
01473,swansea.ac.uk
01473,pi.infn.it
01473,roma3.infn.it
01473,fe.infn.it
01473,fz-juelich.de
01473,fe.infn.it
05394,us.ibm.com
05394,us.ibm.com
05394,prl.com
05394,affiliation.org
05394,consortium.net
01410,gmail.com
09150,tempdima-2.0
00064,t-online.de
09506,fuw.edu.pl
05140,gmail.com
10300,gmail.com
10300,gmail.com
10300,gmail.com
10300,gmail.com
10300,gmail.com
10300,gmail.com
10300,gmail.com
10300,prl.com
10300,affiliation.org
10300,consortium.net
05626,gmail.com
04538,gmail.com
04538,gmail.com
04814,inria.fr
08302,ub.edu
08302,ub.edu
08302,ub.edu
08302,ub.edu
00986,126.com
10172,ras.org.uk
10172,ras.org.uk
08977,gmail.com
08977,gmail.com
06564,galaxy.far.far.away
06564,nao.ac.jp
06307,163.com
06461,gmail.com
06461,gmail.com
09752,yahoo.com
08962,gmail.com
08962,gmail.com
08962,gmail.com
08962,gmail.com
02051,yahoo.com
07266,Sussex.ac.uk
07266,Sussex.ac.uk
06373,wu.ac.at
06373,wu.ac.at
10217,impan.pl
02810,address.edu
00641,hznu.edu.cn
00641,hznu.edu.cn
00641,gmail.com
00641,gmail.com
00641,gmail.com
00641,163.com
00641,163.com
06688,gmail.com
03082,mpim-bonn.mpg.de
03082,mpim-bonn.mpg.de
09999,yahoo.com
09999,yahoo.com
09999,gmail.com
03032,in.ibm.com
03032,nsit.net.in
03032,cse.iitd.ac.in
06855,Tamuc.edu
00998,saha.ac.in
00998,saha.ac.in
00998,gmail.com
08577,mohakshah.com
08577,mohakshah.com
09593,gmail.com
08855,mail.dk
03237,mines-paristech.fr
03237,mines-paristech.fr
06948,ibs.re.kr
09587,gmail.com
06996,barc.gov.in
07750,saao.ac.za
04983,gmail.com
02726,gmail.com
02726,gmail.com
02726,gmail.com
02726,duck.duck
07365,i1.org
07365,gmail.com
07365,mail.mil
07365,i2.org
05332,jlab.org
02566,gmail.com
05232,gmail.com
05232,iiserkol.ac.in
05232,iiserkol.ac.in
05232,gmail.com
02405,florian-lehner.net
06164,brera.inaf.it
05013,gmail.com
05013,gmail.com
10603,yc.5
10603,xb-.5
10603,xb-.5
00574,126.com
09918,npl.co.uk
00206,theor.jinr.ru
00206,theor.jinr.ru
00206,gmail.com
10447,i1.org
10447,i1.org
10447,i1.org
10447,i1.org
